sample.id,DRB4.1,DRB4.2,DRB4.prob,matching
NA18975,00:00,01:03,0.999946592429668,0.000227144002930147
NA18976,00:00,00:00,1,2.67375158834006e-05
NA18977,00:00,01:03,0.994402077343207,1.06748667934993e-05
NA18978,00:00,01:03,0.964246108794392,1.67005537035727e-05
NA18979,00:00,01:03,0.996674806605315,0.000117174642681491
NA18980,00:00,00:00,0.996481960517496,9.21481198543161e-07
NA18981,00:00,00:00,0.999680131607848,3.30906721325257e-06
NA18982,00:00,00:00,0.999988207898029,2.7562888483867e-05
NA18983,00:00,01:03,0.999086148972604,8.7918182266889e-05
NA18984,00:00,00:00,0.999999999187019,7.51987797515974e-05
NA18985,01:03,01:03,0.94853158981233,3.67187949264058e-05
NA18986,00:00,01:03,0.984871453123151,4.85817303455281e-06
NA18987,00:00,00:00,0.999999997668972,2.64521541359443e-06
NA18988,00:00,00:00,0.999999927192157,2.84644624226397e-05
NA18989,00:00,00:00,0.768567894835412,4.89589988646876e-09
NA18990,00:00,01:03,0.9794229495415,1.17386728380792e-05
NA18991,00:00,01:03,0.925995225828144,5.77908969423793e-06
NA18992,00:00,00:00,0.99999999918718,0.000259724426596148
NA18993,00:00,01:03,0.993373468759017,1.63101478290942e-05
NA18994,00:00,00:00,0.999885602465274,9.48619571117612e-06
NA18995,00:00,00:00,0.999999863490939,5.48896313352273e-05
NA18997,01:03,01:03,0.947757606926239,1.88421974735406e-05
NA18998,00:00,00:00,0.999999995213878,7.54812943006665e-05
NA18999,01:03,01:03,0.999997583580052,2.25472748103812e-05
NA19000,00:00,01:03,0.999629431172813,0.000164421357269122
NA19001,00:00,00:00,0.999999813918949,0.000649091332276031
NA19002,00:00,00:00,0.999999999999894,2.68791862073698e-05
NA19003,00:00,00:00,0.999999986907314,1.84806035454655e-05
NA19004,00:00,00:00,0.999999988183581,2.6253522541128e-05
NA19005,00:00,00:00,0.999999993254023,4.48992117396209e-06
NA19006,00:00,00:00,0.97534412317546,2.92282425611211e-06
NA19007,00:00,01:03,0.9798793111997,4.06291849262775e-05
NA19009,00:00,00:00,0.981229245582596,4.0239729341558e-05
NA19010,01:03,01:03,0.94834925446292,1.9949960708515e-05
NA19011,00:00,01:03,0.994809662662611,4.56148767804926e-05
NA19012,01:03,01:03,0.979515847074413,7.04598766478572e-06
NA19054,00:00,00:00,0.999999999999752,3.48482966007471e-05
NA19055,00:00,00:00,0.970949230242647,1.51183707424333e-05
NA19056,00:00,00:00,0.999065311686432,0.000327411132310799
NA19057,01:03,01:03,0.997123921622587,2.88003071576189e-05
NA19058,00:00,01:03,0.954766976432506,1.58539506811011e-05
NA19059,00:00,01:03,0.98082087394585,8.31672989100285e-05
NA19060,00:00,00:00,0.99999923178644,2.30898248603892e-06
NA19062,00:00,01:03,0.956752899772914,9.58683834135763e-06
NA19063,01:03,01:03,0.972936336734369,2.40701507722202e-05
NA19064,00:00,01:02,0.603306719166513,1.36033768686563e-05
NA19065,00:00,00:00,0.999999986212418,1.1995101579034e-05
NA19066,00:00,01:03,0.995578938341349,0.000145679219416634
NA19067,01:03,01:03,0.977977351739347,2.27398112880533e-05
NA19068,00:00,01:03,0.973689643871531,1.69785842130693e-06
NA19070,00:00,01:03,0.992676839090535,0.00019914765042807
NA19072,00:00,01:03,0.872204757693393,4.82087345469286e-07
NA19074,00:00,00:00,0.999999922654746,0.000110446574111366
NA19075,00:00,01:03,0.977578123752784,8.24282077500105e-06
NA19076,00:00,01:03,0.977086254853051,8.46251168686553e-07
NA19077,00:00,01:03,0.994319259509514,8.09207962059943e-06
NA19078,00:00,00:00,0.984256314694946,2.44641227672785e-05
NA19079,00:00,01:03,0.987640793945416,1.99535726731894e-05
NA19080,00:00,01:03,0.979788765143789,4.88446669118286e-06
NA19081,00:00,01:03,0.972392297844,9.37018619573125e-05
NA19082,00:00,01:03,0.986912933426503,9.40489819396941e-06
NA19083,00:00,00:00,0.999999978855391,2.30042842026877e-05
NA19084,00:00,00:00,0.977841460792696,1.66866334202046e-07
NA19085,00:00,00:00,0.999999999187071,0.000292311913203094
NA19086,00:00,01:03,0.991136636723791,8.74685960750944e-06
NA19087,00:00,01:03,0.914451733604626,2.23616466178969e-06
NA19088,00:00,01:03,0.980080862829329,1.70855504539409e-05
NA19089,00:00,01:03,0.990059562153587,6.11723075216207e-06
NA19090,01:03,01:03,0.816644398977815,1.38749550570341e-08
NA19091,00:00,01:03,0.919423255118904,2.06382541679136e-08
