sample.id,DRB1.1,DRB1.2,DRB1.prob,matching
NA18979,04:05,15:02,0.999431329168742,0.000277061156226884
NA18980,08:03,12:02,0.97957150287899,5.39537699679517e-06
NA18981,08:02,15:06,0.38469633504839,2.62871893733231e-07
NA18982,15:02,15:06,0.365970987888356,1.86640123605865e-11
NA18983,04:06,11:01,0.525431246841386,2.13141149557737e-05
NA18984,13:02,15:02,0.999831604531179,0.000362851189081959
NA18985,04:03,04:05,0.728113696765432,4.21377119359629e-05
NA18986,09:01,14:05,0.855055145936758,1.23066615027309e-05
NA18987,08:03,12:01,0.814295141839871,3.44559458993922e-06
NA18988,01:01,08:03,0.945169993492819,2.69337794674631e-05
NA18989,08:02,16:02,0.389982223137455,1.36221258531697e-09
NA18990,09:01,13:02,0.989166526430296,2.30723524434431e-05
NA18991,04:03,15:02,0.317328155532165,2.66240053753968e-06
NA18992,13:02,15:02,0.999423459285223,0.000369812894733311
NA18993,04:03,08:02,0.577389937424126,9.05791086826702e-06
NA18994,01:01,08:02,0.936410914672933,1.59943060898661e-05
NA18995,11:01,13:02,0.83958070650618,0.000112604650353711
NA18997,04:03,09:01,0.597692244787511,3.80897792540331e-05
NA18998,15:01,15:02,0.988379445449429,2.51659304894528e-05
NA18999,09:01,09:01,0.99839742225283,3.002760818345e-05
NA19000,01:01,04:05,0.999488451819136,0.000278596957492623
NA19001,01:01,15:02,0.999422526571216,0.000856326996506159
NA19002,10:01,13:02,0.997952209115357,5.76528619869469e-05
NA19003,08:03,13:02,0.989219337730044,4.10411684224294e-05
NA19004,12:01,15:02,0.841623936812808,1.56122999990431e-05
NA19005,13:02,15:01,0.930243602260382,3.86619352451887e-06
NA19006,08:02,14:54,0.862021150811668,1.06769982126873e-06
NA19007,08:03,09:01,0.995683488532757,7.61608769963118e-05
NA19009,12:01,15:02,0.999283310959048,7.38380069497167e-05
NA19010,04:03,04:10,0.537184061221782,3.08098937644528e-06
NA19011,01:01,09:01,0.999999895783642,0.000101973672822488
NA19012,04:03,04:03,0.695548121891827,1.34266864893629e-05
NA19054,08:03,13:02,0.997952193152923,0.000123855570752498
NA19055,01:01,12:01,0.999566903178659,6.05592400264691e-05
NA19056,11:01,15:02,0.818692687486501,0.000759110322792903
NA19057,04:05,04:05,0.99135724293024,5.73466070319955e-05
NA19058,08:03,09:01,0.995092261392612,3.45519378262996e-05
NA19059,04:05,15:02,0.999834999415583,0.00049070167960609
NA19060,14:03,14:54,0.794933921063003,1.49428586667963e-06
NA19062,04:10,13:02,0.799072635994214,5.42232799027574e-06
NA19063,04:06,09:01,0.889199754178299,6.66344452007048e-05
NA19064,04:01,08:03,0.783891579073526,8.20266346526474e-05
NA19065,08:02,15:01,0.963037958727024,2.83686686530616e-05
NA19066,07:01,15:02,0.999544752362638,0.00050863091251398
NA19067,04:03,04:05,0.493240367257061,3.45961800367085e-05
NA19068,08:02,09:01,0.98894367296915,7.31748228440006e-06
NA19070,09:01,15:02,0.999422971995548,0.000341609523378156
NA19072,04:05,13:02,0.570817459161579,1.82863214594163e-06
NA19074,08:02,15:02,0.999422826391404,0.000130515116008931
NA19075,09:01,15:01,0.995861928097486,7.43550679805138e-05
NA19076,04:05,08:02,0.948175590641101,6.83840740087587e-06
NA19077,09:01,10:01,0.975148380344993,8.38409635659382e-06
NA19078,08:03,14:54,0.91998683663821,2.60543928807324e-05
NA19079,04:03,13:02,0.729348553322005,3.1255560354887e-05
NA19080,09:01,13:02,0.999999774691925,1.35109682607996e-05
NA19081,09:01,15:02,0.994561341423016,0.000188320269489955
NA19082,09:01,15:01,0.943847739158985,3.35679408531008e-05
NA19083,13:02,14:03,0.85071596964338,2.18482555263878e-05
NA19084,08:03,12:02,0.974655266644845,1.71889603569119e-07
NA19085,13:02,15:02,0.999423459171195,0.000484596529388083
NA19086,08:02,09:01,0.936923917800589,5.97092879643243e-06
NA19087,04:10,13:02,0.790470386119386,1.73081450406292e-06
NA19088,04:03,14:03,0.732685797438538,1.69617720187188e-05
NA19089,09:01,13:02,0.997951945290309,1.33099269248732e-05
NA19090,04:03,04:05,0.383140575416477,1.07214495476881e-11
NA19091,04:05,08:02,0.540705467427934,1.30128473811771e-07
