sample.id,DRB3.1,DRB3.2,DRB3.prob,matching
NA18980,00:00,03:01,0.97046910673116,1.21838333977233e-05
NA18981,00:00,00:00,0.909938148320927,1.16135626622859e-05
NA18982,00:00,00:00,0.779677546769891,1.99259796352853e-05
NA18983,00:00,02:02,0.999954792333521,7.92817692117758e-05
NA18984,00:00,03:01,0.999999992621509,0.000388010308798
NA18985,00:00,00:00,0.999999892120412,0.000114930355483224
NA18986,00:00,02:02,0.987329088140638,8.53041340414822e-06
NA18987,00:00,01:01,0.98910466849046,4.72051565786979e-06
NA18988,00:00,00:00,0.999683389501014,3.84575192928126e-05
NA18989,00:00,00:00,0.888106163379465,1.23305820881725e-07
NA18990,00:00,03:01,0.998236025585819,2.51007157528146e-05
NA18991,00:00,00:00,0.984561461570963,1.39767258055137e-05
NA18992,00:00,03:01,0.999999993849431,0.000395253408791271
NA18993,00:00,00:00,0.99999833043903,2.16342926754114e-05
NA18994,00:00,00:00,0.984749870199377,2.46093583779236e-05
NA18995,02:02,03:01,0.991232535208326,0.000122377785685109
NA18997,00:00,00:00,0.999978254661787,5.53437753666519e-05
NA18998,00:00,00:00,0.999993883736351,2.74195836464739e-05
NA18999,00:00,00:00,0.999999939993006,3.95802911519771e-05
NA19000,00:00,00:00,0.999875148834964,0.000236593971563116
NA19001,00:00,00:00,0.999879165652292,0.000716142159181789
NA19002,00:00,03:01,0.998490664624085,6.89757147853729e-05
NA19003,00:00,03:01,0.999094779314833,3.18312369560079e-05
NA19004,00:00,01:01,0.992792907135128,4.19404580725969e-05
NA19005,00:00,03:01,0.885780486737756,3.87262517517844e-06
NA19006,00:00,02:02,0.889212433573043,3.71484828143453e-06
NA19007,00:00,00:00,0.99999994742719,7.62717906168658e-05
NA19009,00:00,01:01,0.999227024360362,7.17638824176866e-05
NA19010,00:00,00:00,0.999999972939355,3.90102977048715e-05
NA19011,00:00,00:00,0.998914408692493,0.000128910609776201
NA19012,00:00,00:00,0.999999785241878,7.91490380841247e-05
NA19054,00:00,03:01,0.999101539047162,7.00307423131532e-05
NA19055,00:00,01:01,0.999234623756078,4.20997549430274e-05
NA19056,00:00,02:02,0.999999621400267,0.000617602846408161
NA19057,00:00,00:00,0.99873457802897,7.58217584245503e-05
NA19058,00:00,00:00,0.999474987217933,3.21320862447179e-05
NA19059,00:00,00:00,0.999999994389835,0.000368319081899793
NA19060,01:01,02:02,0.941384740931045,1.41492296364171e-06
NA19062,00:00,03:01,0.999999982405172,3.16235666233237e-05
NA19063,00:00,00:00,0.999999868896708,5.56051131975046e-05
NA19064,00:00,00:00,0.999999990940814,0.000103423589974425
NA19065,00:00,00:00,0.999999666175222,5.6814996558628e-05
NA19066,00:00,00:00,0.999999975178347,0.000381037754803452
NA19067,00:00,00:00,0.999999885601152,0.000114431739415354
NA19068,00:00,00:00,0.976134507304943,7.27640213199634e-06
NA19070,00:00,00:00,0.990504703425052,0.000443149063748096
NA19072,00:00,03:01,0.989219840619293,2.14439454960868e-06
NA19074,00:00,00:00,0.999999796204185,0.000125006768986656
NA19075,00:00,00:00,0.99733880418466,4.88755110939642e-05
NA19076,00:00,00:00,0.999999513633095,4.87016299979063e-06
NA19077,00:00,00:00,0.99999915817205,1.81367634209676e-05
NA19078,00:00,02:02,0.972453831218053,7.51263311888775e-05
NA19079,00:00,03:01,0.999415542318218,6.8030821950229e-05
NA19080,00:00,03:01,0.997080959203158,8.77817207300239e-06
NA19081,00:00,00:00,0.99999969673126,0.000206783785424902
NA19082,00:00,00:00,0.999175508398739,4.60617776687286e-05
NA19083,01:01,03:01,0.999008984888638,1.69128018990362e-05
NA19084,00:00,03:01,0.960804382142441,2.50125575879788e-06
NA19085,00:00,03:01,0.99999999384948,0.000521950594479966
NA19086,00:00,00:00,0.993049222287067,1.42116253805409e-05
NA19087,00:00,03:01,0.999999982395001,1.11066830536375e-05
NA19088,00:00,01:01,0.998161348668678,3.71387417462242e-05
NA19089,00:00,03:01,0.995992237597572,1.87242676070289e-05
NA19090,00:00,00:00,0.99999982209619,7.2600099138611e-07
NA19091,00:00,00:00,0.987336728732639,1.94796901404179e-07
